--- Manifest dan Laporan Verifikasi untuk Set: train ---

# Ringkasan
  - Jumlah gambar: 3848
  - Jumlah baris transkripsi: 3848
  - Status: Cocok. Setiap gambar memiliki transkripsi.

# Daftar File Manifest (gambar | transkripsi)
images/3570_NL-HaNA_1.04.02_1727_0039.tif_r1l23.jpg | daarop met derselver believen p.r naaste in alle onder
images/3571_NL-HaNA_1.04.02_1727_0039.tif_r1l24.jpg | danigheit zullen blijven te gemoet sien .
images/3572_NL-HaNA_1.04.02_1727_0039.tif_r1l25.jpg | Zedert dat in een gecombineerde vergadering de
images/3573_NL-HaNA_1.04.02_1727_0039.tif_r1l27.jpg | geschillen tusschen de Coningjes van tabaecan tagu=
images/3574_NL-HaNA_1.04.02_1727_0039.tif_r1l3.jpg | de smalle bekomene geschenkjes uijt naam van
images/3575_NL-HaNA_1.04.02_1727_0039.tif_r1l30.jpg | =landa in Magaintoe zijn afgedaan, en bij gelegd is
images/3576_NL-HaNA_1.04.02_1727_0039.tif_r1l31.jpg | alles op Sanger Chiauw en tagulanda in redelijke
images/3577_NL-HaNA_1.04.02_1727_0039.tif_r1l32.jpg | rust geweest, eenel: heeft ons den Coning van taboecan
images/3578_NL-HaNA_1.04.02_1727_0039.tif_r1l33.jpg | Mattheus Francisco Macca Ampo, bij een briefje
images/3579_NL-HaNA_1.04.02_1727_0039.tif_r1l34.jpg | gedateert den 15. 8ber: 1705 . ter kenisse gebragt
images/3580_NL-HaNA_1.04.02_1727_0039.tif_r1l36.jpg | dat de volckeren van Saloerang onfeylbaar door
images/3581_NL-HaNA_1.04.02_1727_0039.tif_r1l39.jpg | productie van het Coningje van Magaintae , Martin
images/3582_NL-HaNA_1.04.02_1727_0039.tif_r1l41.jpg | Takanetang tot nog toe onwillig waren haar onder
images/3583_NL-HaNA_1.04.02_1727_0039.tif_r1l42.jpg | hem te submitteren, waarvoor bij eerste voorkomen de
images/3584_NL-HaNA_1.04.02_1727_0039.tif_r1l43.jpg | occasie
images/3585_NL-HaNA_1.04.02_1727_0039.tif_r1l6.jpg | Dikwils gem.dn gecommitt.s Cloek en Ploos van
images/3586_NL-HaNA_1.04.02_1727_0039.tif_r1l7.jpg | Amstel, die haar opgelegde commissie na magindanauw
images/3587_NL-HaNA_1.04.02_1727_0039.tif_r1l9.jpg | tot genoegen hebben volgbragt, leverden op den 3_en
images/3588_NL-HaNA_1.04.02_2009_0535.tif_line_1648558063597_653.jpg | 902
images/3589_NL-HaNA_1.04.02_2009_0535.tif_line_1679062323927_917.jpg | Den 6:' 's morgens ses uren ben ik van
images/3590_NL-HaNA_1.04.02_2009_0535.tif_line_1679062323927_918.jpg | Den 6:' 's morgens ses uren ben ik van
images/3591_NL-HaNA_1.04.02_2009_0535.tif_line_1679062373814_938.jpg | rustplaats afgaande besigtigde ik 23:
images/3592_NL-HaNA_1.04.02_2009_0535.tif_line_1679062373814_939.jpg | rustplaats afgaande besigtigde ik 23:
images/3593_NL-HaNA_1.04.02_2009_0535.tif_line_1679062373815_940.jpg | thuijntjes
images/3594_NL-HaNA_1.04.02_2009_0535.tif_line_1679062373815_941.jpg | thuijntjes
images/3595_NL-HaNA_1.04.02_2009_0535.tif_r1l10.jpg | middags 12: uren in de hapitigam Corle
images/3596_NL-HaNA_1.04.02_2009_0535.tif_r1l11.jpg | in 't dorp moegoergampalle aangekoomen.
images/3597_NL-HaNA_1.04.02_2009_0535.tif_r1l12.jpg | Des namiddaags 2: uren van gemelde rust,,
images/3598_NL-HaNA_1.04.02_2009_0535.tif_r1l13.jpg | ,,plaats afgaande besigtigde ik 19: thuijnen ,
images/3599_NL-HaNA_1.04.02_2009_0535.tif_r1l14.jpg | alwaar ik de boomen slegtjes in haar
images/3600_NL-HaNA_1.04.02_2009_0535.tif_r1l15.jpg | groeijen heb bevonden.
images/3601_NL-HaNA_1.04.02_2009_0535.tif_r1l17.jpg | gemelde rustplaats afgegaan , en heb
images/3602_NL-HaNA_1.04.02_2009_0535.tif_r1l19.jpg | besigtigd 26: kleijne thuijntjes die ik bij
images/3603_NL-HaNA_1.04.02_2009_0535.tif_r1l2.jpg | tegens 4: uren in 't dorp de b'herre aangekoome
images/3604_NL-HaNA_1.04.02_2009_0535.tif_r1l20.jpg | opneeming mede slegtjes heb bevonden
images/3605_NL-HaNA_1.04.02_2009_0535.tif_r1l21.jpg | des namiddaags 2: uren weder van gemelde
images/3606_NL-HaNA_1.04.02_2009_0535.tif_r1l3.jpg | alwaar ik met mijn comste vier thuijnen
images/3607_NL-HaNA_1.04.02_2009_0535.tif_r1l4.jpg | heb besigtigd en bevonden tamelijk wel te,,
images/3608_NL-HaNA_1.04.02_2009_0535.tif_r1l5.jpg | ,,weesen
images/3609_NL-HaNA_1.04.02_2009_0535.tif_r1l6.jpg | Den 5:e smorgens vier uren ben ik van eevengem:
images/3610_NL-HaNA_1.04.02_2009_0535.tif_r1l7.jpg | rustplaats vertrocken ende in passant 16: thuijnt,,
images/3611_NL-HaNA_1.04.02_2009_0535.tif_r1l8.jpg | jes besigtigd, deselve soo wat schraal en slegt
images/3612_NL-HaNA_1.04.02_2009_0535.tif_r1l9.jpg | in haar groeijen bevonden hebbende, ben ik des
images/3613_NL-HaNA_1.04.02_2108_0472.tif_line_1648558979410_726.jpg | door de beschuldiging van den
images/3614_NL-HaNA_1.04.02_2108_0472.tif_line_1648559004488_740.jpg | schagger Jan De Cauw niet
images/3615_NL-HaNA_1.04.02_2108_0472.tif_line_1648559132687_780.jpg | 439
images/3616_NL-HaNA_1.04.02_2108_0472.tif_line_1648559200431_793.jpg | versoek om uw hoog Ed:s
images/3617_NL-HaNA_1.04.02_2108_0472.tif_line_1648559231322_798.jpg | dispositie over de persoon
images/3618_NL-HaNA_1.04.02_2108_0472.tif_line_1648559252124_803.jpg | van voors: valk
images/3619_NL-HaNA_1.04.02_2108_0472.tif_line_1648559303209_811.jpg | het slegt en nadenckelyk
images/3620_NL-HaNA_1.04.02_2108_0472.tif_line_1648559330243_816.jpg | gedrag vanden capitain
images/3621_NL-HaNA_1.04.02_2108_0472.tif_line_1648559359864_821.jpg | tenpezel blykt in den
images/3622_NL-HaNA_1.04.02_2108_0472.tif_line_1648559369337_826.jpg | text
images/3623_NL-HaNA_1.04.02_2108_0472.tif_line_1648559788996_834.jpg | Soo ook om wat redenen nader
images/3624_NL-HaNA_1.04.02_2108_0472.tif_line_1648559960481_843.jpg | goedgevonden is voorsch: valk te
images/3625_NL-HaNA_1.04.02_2108_0472.tif_line_1679062394992_952.jpg | allerminst voor seer susp
images/3626_NL-HaNA_1.04.02_2108_0472.tif_line_1679062394992_953.jpg | allerminst voor seer susp
images/3627_NL-HaNA_1.04.02_2108_0472.tif_r1l5.jpg | gelijk met stilstant van gagie te
images/3628_NL-HaNA_1.04.02_2108_0472.tif_r1l6.jpg | stellen uijt den dienst van negotie
images/3629_NL-HaNA_1.04.02_2108_0472.tif_r1l7.jpg | boekhouder
images/3630_NL-HaNA_1.04.02_2108_0472.tif_r2l1.jpg | van den veraader Pegolottij
images/3631_NL-HaNA_1.04.02_2108_0472.tif_r2l11.jpg | in 't geheel vrij van het verraad
images/3632_NL-HaNA_1.04.02_2108_0472.tif_r2l12.jpg | konde gehouden worden zoo
images/3633_NL-HaNA_1.04.02_2108_0472.tif_r2l13.jpg | is daaromme danook doorons
images/3634_NL-HaNA_1.04.02_2108_0472.tif_r2l14.jpg | bij resolutie van den 30:e april
images/3635_NL-HaNA_1.04.02_2108_0472.tif_r2l15.jpg | pass:o nader goed: gevonden voor
images/3636_NL-HaNA_1.04.02_2108_0472.tif_r2l16.jpg | Valk niet alleen na gale te
images/3637_NL-HaNA_1.04.02_2108_0472.tif_r2l18.jpg | laten reysvorderen , maar
images/3638_NL-HaNA_1.04.02_2108_0472.tif_r2l2.jpg | was en met deselve ongemeen
images/3639_NL-HaNA_1.04.02_2108_0472.tif_r2l21.jpg | ook om deselve als op zijn
images/3640_NL-HaNA_1.04.02_2108_0472.tif_r2l24.jpg | en
images/3641_NL-HaNA_1.04.02_2108_0472.tif_r2l3.jpg | familiaar en confident
images/3642_NL-HaNA_1.04.02_2108_0472.tif_r2l4.jpg | om gegaan , en boven dien
images/3643_NL-HaNA_1.04.02_2108_0472.tif_r2l5.jpg | getoont hadden een groot
images/3644_NL-HaNA_1.04.02_2108_0472.tif_r2l6.jpg | vrind van de Portugeesen
images/3645_NL-HaNA_1.04.02_2108_0472.tif_r2l7.jpg | te sijn , behalven dat hij
images/3646_NL-HaNA_1.04.02_2108_0472.tif_r3l10.jpg | en ook verkregen zouden heb
images/3647_NL-HaNA_1.04.02_2108_0472.tif_r3l11.jpg | ben derselver dispositie over
images/3648_NL-HaNA_1.04.02_2108_0472.tif_r3l12.jpg | de persoon van voorsz: Valk ,
images/3649_NL-HaNA_1.04.02_2108_0472.tif_r3l13.jpg | die oversulx dan ook versoe,,
images/3650_NL-HaNA_1.04.02_2108_0472.tif_r3l14.jpg | ken bij desen , waarbij wy
images/3651_NL-HaNA_1.04.02_2108_0472.tif_r3l15.jpg | voorts niet mogen nalaten
images/3652_NL-HaNA_1.04.02_2108_0472.tif_r3l16.jpg | te vertoonen hoe bij ons ge,,
images/3653_NL-HaNA_1.04.02_2108_0472.tif_r3l17.jpg | reflecteerd zijnde dat de capt:
images/3654_NL-HaNA_1.04.02_2108_0472.tif_r3l18.jpg | Dirk Ten Pezel na den te
images/3655_NL-HaNA_1.04.02_2108_0472.tif_r3l19.jpg | neur van onse resolutien van
images/3656_NL-HaNA_1.04.02_2108_0472.tif_r3l2.jpg | en alhier niet minder ge,,
images/3657_NL-HaNA_1.04.02_2108_0472.tif_r3l20.jpg | den
images/3658_NL-HaNA_1.04.02_2108_0472.tif_r3l3.jpg | vaarlik konnende werden
images/3659_NL-HaNA_1.04.02_2108_0472.tif_r3l4.jpg | geoordeelt met stilstand
images/3660_NL-HaNA_1.04.02_2108_0472.tif_r3l5.jpg | van gagie te stellen uijt den
images/3661_NL-HaNA_1.04.02_2108_0472.tif_r3l6.jpg | dienst van negotie boekhoud:r,
images/3662_NL-HaNA_1.04.02_2108_0472.tif_r3l7.jpg | en soo mede om dien dienst
images/3663_NL-HaNA_1.04.02_2108_0472.tif_r3l8.jpg | open te laten blijven tot dat
images/3664_NL-HaNA_1.04.02_2108_0472.tif_r3l9.jpg | w' van uw hoog Ed:s versogt
images/3665_NL-HaNA_1.04.02_2383_0733.tif_line_1648564197505_948.jpg | 191
images/3666_NL-HaNA_1.04.02_2383_0733.tif_line_1648564260051_964.jpg | Van Jambij den 30: 8ber: ao 1736
images/3667_NL-HaNA_1.04.02_2383_0733.tif_line_1648564350711_970.jpg | terwijl desen versellen de
images/3668_NL-HaNA_1.04.02_2383_0733.tif_line_1648564350711_971.jpg | gedepecheerd de onder ult.o aug:o 1736 gesloten
images/3669_NL-HaNA_1.04.02_2383_0733.tif_line_1649165321389_318.jpg | Alsoo dat de winsten in dit jaar vermeerderen ..,, 495:10:-
images/3670_NL-HaNA_1.04.02_2383_0733.tif_line_1649165964205_338.jpg | Dat belasten van dit boekjaar beloopen ƒ13222:8:-
images/3671_NL-HaNA_1.04.02_2383_0733.tif_line_1679062611923_987.jpg | veragtering van ......... ƒ1644:-:12
images/3672_NL-HaNA_1.04.02_2383_0733.tif_line_1679062611923_988.jpg | veragtering van ......... ƒ1644:-:12
images/3673_NL-HaNA_1.04.02_2383_0733.tif_r2l10.jpg | ontfangen memoris, ra,,
images/3674_NL-HaNA_1.04.02_2383_0733.tif_r2l11.jpg | kende d' soldijen d' a:o 1734/5
images/3675_NL-HaNA_1.04.02_2383_0733.tif_r2l12.jpg | 173 5/6 en d:o memorie rakende de soldijen d'a.o
images/3676_NL-HaNA_1.04.02_2383_0733.tif_r2l13.jpg | 173 4/5 tot UE hoog Edele groot agtbaren
images/3677_NL-HaNA_1.04.02_2383_0733.tif_r2l15.jpg | negotie en soldijboeken
images/3678_NL-HaNA_1.04.02_2383_0733.tif_r2l16.jpg | gesloten onder ult.o
images/3679_NL-HaNA_1.04.02_2383_0733.tif_r2l17.jpg | Negotie en soldijboeken van dit Comptoir,
images/3680_NL-HaNA_1.04.02_2383_0733.tif_r2l18.jpg | aug:s 1736 .
images/3681_NL-HaNA_1.04.02_2383_0733.tif_r2l19.jpg | uijt welk eerst gem: boekjes en de daar op
images/3682_NL-HaNA_1.04.02_2383_0733.tif_r2l20.jpg | gemaakte staat reeckening off bevindinge
images/3683_NL-HaNA_1.04.02_2383_0733.tif_r2l21.jpg | in origineel desen al meede annex consteerd
images/3684_NL-HaNA_1.04.02_2383_0733.tif_r2l23.jpg | en de zuijvere winsten inkomsten en
images/3685_NL-HaNA_1.04.02_2383_0733.tif_r2l24.jpg | de vorenstaande posten .. ,, 4538:12:8
images/3686_NL-HaNA_1.04.02_2383_0733.tif_r2l28.jpg | Invoegen de lasten de winsten surmonteere ..... ƒ8683:15:8
images/3687_NL-HaNA_1.04.02_2383_0733.tif_r2l30.jpg | En anno passado meede .......,, 7039:14:12
images/3688_NL-HaNA_1.04.02_2383_0733.tif_r2l32.jpg | Sulx de veragtering nu meer .... ƒ1644:-:12
images/3689_NL-HaNA_1.04.02_2383_0733.tif_r2l33.jpg | Anders
images/3690_NL-HaNA_1.04.02_2383_0733.tif_r2l34.jpg | De lasten van dit jaar zijn als gesegt ƒ13222:8:-
images/3691_NL-HaNA_1.04.02_2383_0733.tif_r2l35.jpg | en die van a.o voorleeden ,, 11082:17:4
images/3692_NL-HaNA_1.04.02_2383_0733.tif_r2l36.jpg | uijt welke Negotieboek:
images/3693_NL-HaNA_1.04.02_2383_0733.tif_r2l39.jpg | Sodat de lasten nu Jongst vermeerderen ƒ2139:10:12
images/3694_NL-HaNA_1.04.02_2383_0733.tif_r2l4.jpg | werden de vervolgens onder het geleijde desen
images/3695_NL-HaNA_1.04.02_2383_0733.tif_r2l40.jpg | blijkt dan d'veragtering
images/3696_NL-HaNA_1.04.02_2383_0733.tif_r2l41.jpg | in dit jaar meerder is
images/3697_NL-HaNA_1.04.02_2383_0733.tif_r2l42.jpg | waaren tegen de winsten, voordeelen, en te
images/3698_NL-HaNA_1.04.02_2383_0733.tif_r2l43.jpg | geweest dan a.o pass:o
images/3699_NL-HaNA_1.04.02_2383_0733.tif_r2l44.jpg | voorenstaande posten nu weer zijn ƒ4538:12:8
images/3700_NL-HaNA_1.04.02_2383_0733.tif_r2l45.jpg | en van s 'jaars te vooren, maar ,, 4043:2:8
images/3701_NL-HaNA_1.04.02_2383_0733.tif_r2l49.jpg | die van de bovenstaande meerder lasten afge,,
images/3702_NL-HaNA_1.04.02_2383_0733.tif_r2l5.jpg | so als meede b'antw:d
images/3703_NL-HaNA_1.04.02_2383_0733.tif_r2l50.jpg | trocken zijnde, zo rest als even nog een meerder
images/3704_NL-HaNA_1.04.02_2383_0733.tif_r2l53.jpg | Ter
images/3705_NL-HaNA_1.04.02_2383_0733.tif_r2l6.jpg | hier besijden te vinden
images/3706_NL-HaNA_1.04.02_2383_0733.tif_r2l7.jpg | zijn d'J:o afgesonden Eijsch
images/3707_NL-HaNA_1.04.02_2383_0733.tif_r2l8.jpg | der benodigtheeden, en
images/3708_NL-HaNA_1.04.02_2383_0733.tif_r2l9.jpg | nevens den b'antwoorden Eijsch van de Jaaren
images/3709_NL-HaNA_1.04.02_2473_1177.tif_line_1649166344463_364.jpg | aan
images/3710_NL-HaNA_1.04.02_2473_1177.tif_r1l1.jpg | 1267
images/3711_NL-HaNA_1.04.02_2473_1177.tif_r1l10.jpg | de ondervolgende Can,,
images/3712_NL-HaNA_1.04.02_2473_1177.tif_r1l12.jpg | ,,diase gesanten.
images/3713_NL-HaNA_1.04.02_2473_1177.tif_r1l13.jpg | Aan den dessave der drie en 4. Corl:s
images/3714_NL-HaNA_1.04.02_2473_1177.tif_r1l14.jpg | 1. p:s zegge een goude ketting swaar 30.- pagod:e
images/3715_NL-HaNA_1.04.02_2473_1177.tif_r1l15.jpg | 1. ,, ,, ,, zilvere houwer
images/3716_NL-HaNA_1.04.02_2473_1177.tif_r1l2.jpg | Van Ceijlon onder dato 20;e Jan: 1740
images/3717_NL-HaNA_1.04.02_2473_1177.tif_r1l20.jpg | 2. ,, ,, twee Corm: fijne gebl: moeris
images/3718_NL-HaNA_1.04.02_2473_1177.tif_r1l23.jpg | 2. ,, ,, ,, beng: Ragiabanijs
images/3719_NL-HaNA_1.04.02_2473_1177.tif_r1l27.jpg | 2. ,, ,, ,, ,, Cacatoe stoffen
images/3720_NL-HaNA_1.04.02_2473_1177.tif_r1l3.jpg | militairen en de lascorijns van zijn Ed:
images/3721_NL-HaNA_1.04.02_2473_1177.tif_r1l31.jpg | 11. ,, ,, Elf @ haarlemse zijde stoffen
images/3722_NL-HaNA_1.04.02_2473_1177.tif_r1l33.jpg | groene gebroch:d p:r duijnbeek n:o 2.
images/3723_NL-HaNA_1.04.02_2473_1177.tif_r1l34.jpg | 1. ,, ,, een beng:s mallemol
images/3724_NL-HaNA_1.04.02_2473_1177.tif_r1l38.jpg | 16. ,, ,, sesthien lb zandelhout
images/3725_NL-HaNA_1.04.02_2473_1177.tif_r1l4.jpg | guarde weder binnen deeses casteele
images/3726_NL-HaNA_1.04.02_2473_1177.tif_r1l41.jpg | 1. ,, ,, Een _ lb nagelen
images/3727_NL-HaNA_1.04.02_2473_1177.tif_r1l44.jpg | 7. ,, ,, ditto _ lb foelij
images/3728_NL-HaNA_1.04.02_2473_1177.tif_r1l46.jpg | 1. ,, ,, ditto _ lb nooten
images/3729_NL-HaNA_1.04.02_2473_1177.tif_r1l5.jpg | gekomen zijn, bestaande de geschenken
images/3730_NL-HaNA_1.04.02_2473_1177.tif_r1l50.jpg | 15. ,, ,, vijftien flessen perz: roosewater
images/3731_NL-HaNA_1.04.02_2473_1177.tif_r1l53.jpg | 4. ,, ,, vier @ roodegrijn in steede van laken
images/3732_NL-HaNA_1.04.02_2473_1177.tif_r1l54.jpg | f:t p:r Everswaart
images/3733_NL-HaNA_1.04.02_2473_1177.tif_r1l6.jpg | aan voorm: hovelingen en haar E:s
images/3734_NL-HaNA_1.04.02_2473_1177.tif_r1l7.jpg | gevolg in het volgende als.
images/3735_NL-HaNA_1.04.02_2473_1177.tif_r1l8.jpg | Notitie van 't
images/3736_NL-HaNA_1.04.02_2473_1177.tif_r1l9.jpg | verschonkene aan
images/3737_NL-HaNA_1.04.02_2536_1216.tif_line_1649166608774_392.jpg | in
images/3738_NL-HaNA_1.04.02_2536_1216.tif_line_1679062693667_1021.jpg | / onderstond mijn heere / lagerstont /
images/3739_NL-HaNA_1.04.02_2536_1216.tif_line_1679062693667_1022.jpg | / onderstond mijn heere / lagerstont /
images/3740_NL-HaNA_1.04.02_2536_1216.tif_line_1679062698031_1028.jpg | ,,teekend C,,n Sedeler en W: F=k Schoetster
images/3741_NL-HaNA_1.04.02_2536_1216.tif_line_1679062698031_1029.jpg | ,,teekend C,,n Sedeler en W: F=k Schoetster
images/3742_NL-HaNA_1.04.02_2536_1216.tif_r1l1.jpg | Van Sumatraas W,,t Cust onder dato 28 Janu=y 1742
images/3743_NL-HaNA_1.04.02_2536_1216.tif_r1l10.jpg | :ten als den ondermeester voorgeeft
images/3744_NL-HaNA_1.04.02_2536_1216.tif_r1l11.jpg | ten eenemaal ontbloot te sijn
images/3745_NL-HaNA_1.04.02_2536_1216.tif_r1l12.jpg | end. besettelingen nog alblijven la,,
images/3746_NL-HaNA_1.04.02_2536_1216.tif_r1l13.jpg | ,,boreeren wij ten dien fine in alle
images/3747_NL-HaNA_1.04.02_2536_1216.tif_r1l14.jpg | submissie uEd,,e veel vermogende gun:
images/3748_NL-HaNA_1.04.02_2536_1216.tif_r1l15.jpg | :ste soo in't een als ander sullen p,,r
images/3749_NL-HaNA_1.04.02_2536_1216.tif_r1l16.jpg | eerst verwagten waarmede deesen
images/3750_NL-HaNA_1.04.02_2536_1216.tif_r1l17.jpg | wij in diepste onderdanigheijd fineeren
images/3751_NL-HaNA_1.04.02_2536_1216.tif_r1l18.jpg | en met verschuldigt reverent res,,
images/3752_NL-HaNA_1.04.02_2536_1216.tif_r1l19.jpg | pect verblijve.
images/3753_NL-HaNA_1.04.02_2536_1216.tif_r1l2.jpg | Extract uijt de geteekende quitantie Rol
images/3754_NL-HaNA_1.04.02_2536_1216.tif_r1l21.jpg | uEd:e onderdanige gehoorsaeme en
images/3755_NL-HaNA_1.04.02_2536_1216.tif_r1l22.jpg | trouw schuldigt dienaaren / was ge,,
images/3756_NL-HaNA_1.04.02_2536_1216.tif_r1l3.jpg | 't gund na voorrig gebruijk onder
images/3757_NL-HaNA_1.04.02_2536_1216.tif_r1l4.jpg | ult:o aug,,o is geschied met nedrig ver:
images/3758_NL-HaNA_1.04.02_2536_1216.tif_r1l5.jpg | soek van gem,,e Extract nagedaene
images/3759_NL-HaNA_1.04.02_2536_1216.tif_r1l6.jpg | lecture door uEd:e na het hoofd Comp:
images/3760_NL-HaNA_1.04.02_2536_1216.tif_r1l7.jpg | padang gelievt te senden wesende
images/3761_NL-HaNA_1.04.02_2536_1216.tif_r1l8.jpg | vergeselschap met een lijstje van
images/3762_NL-HaNA_1.04.02_2536_1216.tif_r1l9.jpg | soodanige hoog benodigd medicamen,,
images/3763_NL-HaNA_1.04.02_2612_0021.tif_r1l1.jpg | 2 de zeevarende,
images/3764_NL-HaNA_1.04.02_2612_0021.tif_r2l1.jpg | 5
images/3765_NL-HaNA_1.04.02_2612_0021.tif_r2l10.jpg | Ik konde^ nog bijvoegen de aanma,,
images/3766_NL-HaNA_1.04.02_2612_0021.tif_r2l11.jpg | king van de geEijste ses barquen
images/3767_NL-HaNA_1.04.02_2612_0021.tif_r2l12.jpg | bij onse gemeene missive aan uEd:
images/3768_NL-HaNA_1.04.02_2612_0021.tif_r2l13.jpg | Agtb: van den 31 december 1743, dog
images/3769_NL-HaNA_1.04.02_2612_0021.tif_r2l14.jpg | nadien daar van te dien plaatse
images/3770_NL-HaNA_1.04.02_2612_0021.tif_r2l15.jpg | genoeg gesegt is zal ik mij verge,
images/3771_NL-HaNA_1.04.02_2612_0021.tif_r2l16.jpg | ,,noegen zulks maar aan te roeren,
images/3772_NL-HaNA_1.04.02_2612_0021.tif_r2l17.jpg | om uEd: Hoog: Agtb: deste meer te
images/3773_NL-HaNA_1.04.02_2612_0021.tif_r2l18.jpg | verseekeren, dat het articul van
images/3774_NL-HaNA_1.04.02_2612_0021.tif_r2l19.jpg | de sluikerijen hier en Indien van
images/3775_NL-HaNA_1.04.02_2612_0021.tif_r2l2.jpg | aangeweesen, en wat de verhoging
images/3776_NL-HaNA_1.04.02_2612_0021.tif_r2l20.jpg | zo veel importantie is, dat men
images/3777_NL-HaNA_1.04.02_2612_0021.tif_r2l21.jpg | al eer het ondervonden word, niet
images/3778_NL-HaNA_1.04.02_2612_0021.tif_r2l23.jpg | soude durven begroten, wat de
images/3779_NL-HaNA_1.04.02_2612_0021.tif_r2l25.jpg | compagnie wel waard zoude
images/3780_NL-HaNA_1.04.02_2612_0021.tif_r2l27.jpg | zijn zulks te kunnen beletten.
images/3781_NL-HaNA_1.04.02_2612_0021.tif_r2l3.jpg | der hutten aanbelangt, voor al noo,
images/3782_NL-HaNA_1.04.02_2612_0021.tif_r2l30.jpg | 2 omtrent het tweede Poinct van
images/3783_NL-HaNA_1.04.02_2612_0021.tif_r2l31.jpg | redres belangende de naviganten
images/3784_NL-HaNA_1.04.02_2612_0021.tif_r2l32.jpg | is de tijd nog zoo kort geweest dat
images/3785_NL-HaNA_1.04.02_2612_0021.tif_r2l4.jpg | ,,dig op de anders bijna niet lo,
images/3786_NL-HaNA_1.04.02_2612_0021.tif_r2l5.jpg | ,,geable scheepen van 136 v:t om
images/3787_NL-HaNA_1.04.02_2612_0021.tif_r2l6.jpg | de Lange reijsen die de officiers
images/3788_NL-HaNA_1.04.02_2612_0021.tif_r2l7.jpg | op deese scheepen varende ondere,,
images/3789_NL-HaNA_1.04.02_2612_0021.tif_r2l8.jpg | worpen zijn.
images/3790_NL-HaNA_1.04.02_2612_0021.tif_r2l9.jpg | ^hier
images/3791_NL-HaNA_1.04.02_2630_1220.tif_line_1649071474210_4541.jpg | Alhier ten rheede verscheenen zijnde,
images/3792_NL-HaNA_1.04.02_2630_1220.tif_line_1649071474210_4542.jpg | aenkomst van den Inlands
images/3793_NL-HaNA_1.04.02_2630_1220.tif_line_1679062863020_1048.jpg | werden.
images/3794_NL-HaNA_1.04.02_2630_1220.tif_line_1679062863020_1049.jpg | werden.
images/3795_NL-HaNA_1.04.02_2630_1220.tif_r1l1.jpg | Van Malacca den 31,,e aug,,s 1744,
images/3796_NL-HaNA_1.04.02_2630_1220.tif_r1l10.jpg | deselve op 't aller ootmoedigste tebedan,,
images/3797_NL-HaNA_1.04.02_2630_1220.tif_r1l11.jpg | ken, voor de daar meede naer herwaerds
images/3798_NL-HaNA_1.04.02_2630_1220.tif_r1l12.jpg | dankbetuijging voor de
images/3799_NL-HaNA_1.04.02_2630_1220.tif_r1l13.jpg | daarmeede gesondene
images/3800_NL-HaNA_1.04.02_2630_1220.tif_r1l14.jpg | rijst
images/3801_NL-HaNA_1.04.02_2630_1220.tif_r1l15.jpg | gesondene rijst, met welk graen dan ook
images/3802_NL-HaNA_1.04.02_2630_1220.tif_r1l16.jpg | daarmeede na de ordere
images/3803_NL-HaNA_1.04.02_2630_1220.tif_r1l17.jpg | nae derselve veel gerespecteerde be,
images/3804_NL-HaNA_1.04.02_2630_1220.tif_r1l18.jpg | zal gehandelt
images/3805_NL-HaNA_1.04.02_2630_1220.tif_r1l19.jpg | veelen zal gehandelt ende bevinding
images/3806_NL-HaNA_1.04.02_2630_1220.tif_r1l20.jpg | van dies uijt Levering, ten behoorlijken,
images/3807_NL-HaNA_1.04.02_2630_1220.tif_r1l21.jpg | tijd schuld pligtelijk bedeelt, mitsg=s
images/3808_NL-HaNA_1.04.02_2630_1220.tif_r1l22.jpg | En van diers uijt levering
images/3809_NL-HaNA_1.04.02_2630_1220.tif_r1l24.jpg | de daar nevens gesondene ordres,
images/3810_NL-HaNA_1.04.02_2630_1220.tif_r1l25.jpg | ter behoorlijken tijd schuld
images/3811_NL-HaNA_1.04.02_2630_1220.tif_r1l26.jpg | pligtelijk kennisse ge,,
